demvote,repvote,vote,demvoteshare,lagdemvoteshare,realada
28759,47697,.75,.376151,.38447556,-2.79
61566,50871,.70769233,.54755998,.376151,50.560001
56871,35464,.68292683,.61592031,.54755998,44.66
63204,50491,.67682928,.55590832,.61592031,50.709999
60742,38726,.73124999,.61066878,.55590832,73.040001
67830,55125,.76339287,.55166525,.61066878,
63574,46928,.68421054,.57531989,.55166525,
81062,41656,.72957748,.66055506,.57531989,81.480003
80407,73404,.72303921,.52276498,.66055506,56.73
106877,70333,.77611941,.6031093,.52276498,73.400002
93169,44103,.75,.67871815,.6031093,62.84
99937,64560,.72295249,.60753083,.67871815,47.259998
85905,0,.69361359,1,.60753083,67.610001
108844,57616,.71330118,.65387481,1,63.959999
58077,65986,.64749998,.46812508,.65387481,22
66626,99874,.66120905,.40015617,.46812508,12.6
58002,79455,.59626603,.42196468,.40015617,13.85
79490,110338,.59615386,.41874748,.42196468,9.4300003
56972,74829,.65723979,.43225771,.41874748,15.89
79127,106951,.62901306,.42523566,.43225771,2.78
50233,77178,.58703071,.39425951,.42523566,13.13
111419,99520,.70238096,.52820486,.39425951,
26305,76314,.76433122,.25633654,,-.38999999
42118,84997,.6489796,.33133778,.25633654,2.3599999
41642,81366,.76506025,.33853084,.33133778,-2.05
51825,83493,.61805558,.38298675,.33853084,-2.1199999
46619,69240,.55319148,.40237704,.38298675,30.35
55260,84617,.65745854,.39506137,.40237704,14.51
54245,70810,.58024693,.43376914,.39506137,11.86
56267,93831,0,.37486842,.43376914,
44932,90113,.71111113,.33271873,.37486842,
50509,90331,.71317828,.35862681,.33271873,
36721,82527,.7276786,.30793807,.35862681,12.8
39507,98877,.74384236,.28548822,.30793807,12.4
33986,74006,.64449066,.3147085,.28548822,16.99
40534,112292,.70366377,.26522973,.3147085,23.98
40273,73130,.60150373,.35513169,.26522973,21.67
57836,97527,.65170068,.37226367,.35513169,26.360001
27386,91910,.61028194,.22956344,.37226367,16
38891,129765,.49614397,.23059364,.22956344,12.6
37364,93034,.47386363,.28653812,.23059364,17.6
39515,138477,.47732428,.22200435,.28653812,-.44999999
34399,100784,.50161117,.25446248,.22200435,
48169,136944,.45914844,.26021403,.25446248,
43849,85596,.4659864,.33874619,.26021403,
74741,137823,.48581883,.35161644,.33874619,
18972,37194,.75,.33778444,,-5.5799999
21339,38735,.60683763,.35521191,.33778444,-2.22
23762,40029,.69620252,.37249768,.35521191,-2.05
44376,82058,.64227641,.35098153,.37249768,-2.1199999
44543,57928,.60000002,.43468884,.35098153,15.02
52900,74748,.62209302,.4144209,.43468884,23.98
51053,65071,.59036142,.4396421,.4144209,12.6
62695,82040,.75105482,.43317097,.4396421,
56692,96088,.63999999,.37106952,.43317097,6.0300002
66266,91504,.71164024,.42001647,.37106952,14.56
55761,109169,.73460722,.3380889,.42001647,10.55
57093,119003,.71657753,.3242152,.3380889,28.66
60714,88173,.65723795,.40778577,.3242152,8.4499998
44202,120214,.66531026,.26884246,.40778577,28.42
64576,70274,.60055095,.47887284,.26884246,16.48
86158,82370,.73507714,.51123852,.47887284,48
79234,53613,.70986146,.59643048,.51123852,52.400002
97995,63970,.69708031,.60503811,.59643048,70.269997
61974,84291,.5995397,.42371038,.60503811,18.9
31770,129716,.49603623,.19673532,.42371038,9.4300003
36157,101027,.52141327,.26356572,.19673532,2.1300001
65881,150158,.51663584,.30494958,,11.16
34708,77349,.74342108,.30973524,,-5.5799999
46586,81704,.58256882,.36313042,.30973524,8.9099998
44871,78577,.72254336,.36348099,.36313042,-2.79
43555,75723,.65079367,.36515534,.36348099,-2.1199999
46463,58959,.65833336,.44073343,.36515534,2.05
52180,77833,.6583851,.40134448,.44073343,11.55
52514,67719,.5131579,.43676862,.40134448,
53453,88397,.68306011,.37682763,.43676862,
60260,108433,.71028036,.35721695,.37682763,38.580002
71621,119938,.78571427,.3738848,.35721695,30.01
52714,107677,.77725118,.32865933,.3738848,56.73
68434,121664,.81233245,.35999328,.32865933,20.530001
54639,87246,.55000001,.38509357,.35999328,
53929,144521,.68128657,.27175108,.38509357,61.18
41706,107723,.68070173,.27910244,.27175108,37.220001
113787,77594,.74931508,.59455746,.27910244,70.449997
88299,65088,.72347534,.57566154,.59455746,76.849998
127641,58821,.74322581,.68454164,.57566154,80.400002
101807,84428,.72576833,.54665881,.68454164,90.349998
149628,87521,.72446555,.63094509,.54665881,83.550003
104164,61164,.7463026,.63004452,.63094509,83.68
136924,80975,.78705883,.62838286,.63004452,70.93
80880,85697,.5228833,.48554122,.62838286,13.13
96655,154024,.58562994,.38557279,.48554122,16.200001
18199,41500,.71153843,.30484599,,-.38999999
24800,43520,.60728747,.36299765,.30484599,-3.28
25348,42719,.76687115,.37239778,.36299765,-2.05
66165,72466,.63768119,.47727421,.37239778,4
62108,59594,.66187048,.51032853,.47727421,73.639999
68171,79448,.62433863,.4618037,.51032853,23.98
67603,63749,.6785714,.51467049,.4618037,78.129997
78043,88776,.61276597,.46783039,.51467049,2.4200001
62995,82924,.5767442,.43171212,.46783039,2.77
82498,79809,.72318339,.50828367,.43171212,60.459999
65907,70445,.69999999,.48335925,.50828367,5.7800002
65903,93352,.67070216,.41382059,.48335925,8.3299999
58399,71497,.60231024,.44958276,.41382059,8.4499998
67018,93536,.55685133,.4174172,.44958276,2.5599999
61414,66417,.65756822,.4804312,.4174172,11.3
51686,124098,.67105263,.29403132,.4804312,15.53
28577,105424,.63309354,.21325961,.29403132,33
41584,136873,.5799458,.23301972,.21325961,24.690001
41787,101163,.57612669,.292319,.23301972,32.150002
44117,141196,.5903188,.23806749,.292319,24.25
37223,100055,.60493827,.2711505,.23806749,23.639999
42819,145381,.56650245,.2275186,.2711505,23.280001
0,96336,.54385966,0,.2275186,2.8199999
74798,98599,.53283304,.43136847,0,11.16
39751,36008,.6802721,.52470332,,46.07
54041,37904,.63485479,.58775353,.52470332,70.779999
49660,35487,.53293413,.58322668,.58775353,57.060001
37152,62804,.6438356,.37168354,.58322668,4
37725,48561,.58620691,.43720883,.37168354,58.970001
38483,65457,.61702126,.37024245,.43720883,61.25
33060,61010,.66477275,.35144043,.37024245,49.560001
36997,77776,.72093022,.32234934,.35144043,24.049999
106971,51688,.7669903,.67421955,.32234934,67.870003
126846,43591,.70422536,.74423981,.67421955,69.510002
93068,48229,.66371679,.65866935,.74423981,
109236,44037,.67362922,.7126891,.65866935,73.400002
84911,22553,.69006848,.79013437,.7126891,75.459999
117933,73817,.70560306,.61503518,.79013437,80.720001
112237,25129,.68315971,.81706536,.61503518,73.519997
134961,44432,.70901638,.75232035,.81706536,44.490002
97745,37745,.70962346,.72141856,.75232035,35
122100,46313,.708166,.72500342,.72141856,55.080002
127281,38212,.67753625,.76910204,.72500342,56.400002
158751,50247,.67272729,.75958145,.76910204,70.900002
136638,0,.71543777,1,.75958145,58.529999
137472,0,.72335327,1,1,51.869999
82080,43054,.67073172,.65593684,1,61.700001
114898,111591,.62170386,.50730056,.65593684,51.48
42118,45559,.64539009,.48037684,,-8.4700003
54152,46701,.59315592,.53693992,.48037684,66.279999
48550,44465,.52840906,.52195883,.53693992,60.630001
73223,65252,.70229006,.52878135,.52195883,71.629997
70224,44789,.63559324,.61057448,.52878135,44.66
78744,59786,.54945058,.5684256,.61057448,
70828,48925,.60946745,.59145075,.5684256,58.799999
85853,65551,.73933649,.56704581,.59145075,67.330002
80410,54543,.73205739,.59583706,.56704581,71.120003
97379,50513,.71511626,.65844673,.59583706,60.459999
80472,44800,.69021738,.64237821,.65844673,66.25
93033,55099,.71875,.62804121,.64237821,57.139999
76915,33396,.70816326,.69725597,.62804121,62.84
104203,63812,.70739549,.62020057,.69725597,61.18
88701,38111,.67830884,.69946849,.62020057,34.209999
99160,67763,.70101595,.59404635,.69946849,25.030001
73712,65622,.73580444,.52903098,.59404635,47.09
112427,51821,.7046895,.68449539,.52903098,43.830002
79451,80180,.67822969,.49771661,.68449539,32.150002
65594,125730,.55348837,.34284252,.49771661,34.130001
26324,111148,.57627118,.19148627,.34284252,42.91
38288,141832,.59665871,.2125694,.19148627,42.34
0,92732,.54171705,0,.2125694,23.450001
70802,150729,.56969029,.31960312,0,9.1099997
21853,42217,.74213839,.34108007,,-12.69
30454,46451,.66926068,.39599505,.34108007,26.040001
29080,42701,.75977653,.40512112,.39599505,10.22
70218,77391,.67586207,.4757027,.40512112,29.49
61474,66270,.55395681,.48122808,.4757027,32.73
64689,85540,.58100557,.43060261,.48122808,23.98
58434,77407,.59195405,.43016466,.43060261,49.560001
66383,89261,.58149779,.42650536,.43016466,31.27
61054,82584,.640553,.42505464,.42650536,35.310001
61482,81400,.69452447,.43029913,.42505464,19.459999
50017,103808,.70822942,.3251552,.43029913,27.74
71297,98576,.66666669,.41970766,.3251552,40.860001
58720,81675,.66236162,.4182485,.41970766,32.73
100918,65005,.7148847,.60822189,.4182485,61.18
83654,41706,.68469989,.66731012,.60822189,62.970001
97036,77030,.71527296,.55746669,.66731012,58.830002
99559,39518,.71417135,.71585524,.55746669,47.09
118084,50020,.67213112,.7024461,.71585524,59.439999
123716,32176,.70567375,.79360068,.7024461,75.800003
153514,39752,.65850818,.79431456,.79360068,60.41
131650,0,.69444442,1,.79431456,54.650002
123428,47039,.63438255,.72405803,1,47.540001
78375,45509,.640625,.63264829,.72405803,51.59
30493,34194,.75641024,.47139302,,-.38999999
42084,35384,.60096157,.54324365,.47139302,52.27
36740,39431,.64848483,.48233581,.54324365,48.259998
34633,73001,.62068963,.32176635,.48233581,-12.65
33044,53616,.54166669,.38130626,.32176635,-18.4
37122,72365,.58152175,.33905396,.38130626,6.5599999
38179,60080,.61176473,.38855475,.33905396,3.3599999
43927,74542,.6372093,.37078899,.38855475,
54798,79158,.62295079,.40907463,.37078899,
62932,76575,.72527474,.45110282,.40907463,8.6199999
48373,81658,.78396434,.3720113,.45110282,6.8400002
54453,87968,.77319586,.38233829,.3720113,4.2600002
50908,70074,.7214765,.42078987,.38233829,11.04
69813,90615,.71398747,.43516716,.42078987,2.5599999
60211,67192,.7226212,.4726027,.43516716,6.1100001
95821,73641,.71493554,.56544238,.4726027,63.959999
61657,73194,.65810591,.45722315,.56544238,22
41033,122855,.71801245,.2503722,.45722315,33.419998
49297,92424,.67505723,.34784541,.2503722,39.09
88957,94952,.58682632,.48370117,.34784541,34.200001
63875,79595,.63565892,.44521502,.48370117,17.42
63476,105575,.6280992,.37548432,.44521502,25.16
53465,78189,.5954023,.40610236,.37548432,2.8199999
39749,30231,.5103448,.56800514,,76.169998
56282,29768,.60091746,.65406162,.56800514,70.779999
46875,32470,.41610739,.59077448,.65406162,77
67790,90276,.66176468,.42887148,.59077448,21.41
60842,66005,.64227641,.47964871,.42887148,44.66
68625,93824,.61581922,.42244026,.47964871,73.68
65937,76870,.69277108,.46172106,.42244026,29.120001
91498,95149,.68181819,.4902195,.46172106,
77749,82213,.66666669,.48604667,.4902195,19.040001
92612,89828,.73033708,.50762993,.48604667,52.919998
85193,68955,.76749438,.55267018,.50762993,66.25
106869,66429,.736211,.61667764,.55267018,73.400002
94029,44395,.71280277,.67928249,.61667764,51.189999
122092,55406,.70582426,.68785,.67928249,67.209999
76920,54277,.6905371,.58629388,.68785,78.699997
79937,101048,.7310757,.44167748,.58629388,63.959999
48894,87041,.68344712,.35968661,.44167748,31.15
86567,86687,.72654688,.4996537,.35968661,43.830002
37723,53932,.72049689,.41157603,,-.38999999
51391,56966,.63099629,.47427484,.41157603,-3.28
50686,55866,.75138122,.47569263,.47427484,3.29
76214,77577,.64539009,.49556866,.47569263,-4.6999998
66223,57657,.66666669,.53457379,.49556866,63.41
81339,77150,.63841808,.51321542,.53457379,73.68
80704,56375,.71264368,.58874083,.51321542,73.040001
102750,74217,.77064222,.58061671,.58874083,67.330002
87552,67630,.71497583,.56418914,.58061671,74.379997
121140,51071,.73901099,.70343941,.56418914,67.610001
92073,50639,.72279793,.64516652,.70343941,47.689999
105048,59576,.77840906,.63810867,.64516652,51.380001
92638,37355,.7413395,.71263838,.63810867,26.9
97549,77123,.71806675,.55846959,.71263838,38.389999
64049,74645,.62351072,.46180081,.55846959,43.48
78857,103632,.62358427,.43211919,.46180081,20.940001
68293,62160,.69179785,.52350652,.43211919,41.77
119817,58768,.69031376,.67092419,.52350652,33.419998
41224,49573,.75316453,.45402381,,-5.5799999
62061,50005,.70588237,.55378973,.45402381,
57396,63445,.66666669,.47497123,.55378973,23.23
105581,72981,.70873785,.59128481,.47497123,61.09
95531,50768,.63076925,.65298462,.59128481,58.970001
104049,64129,.63387978,.61868376,.65298462,73.68
92755,50403,.72514617,.64792049,.61868376,68.040001
111362,63702,.78017241,.63612163,.64792049,
94932,58945,.75982535,.6169343,.63612163,74.379997
109532,51219,.75268817,.68137681,.6169343,69.510002
83687,46957,.73488373,.64057285,.68137681,71.82
95898,50594,.7669903,.65462959,.64057285,57.130001
80734,35083,.7179054,.69708246,.65462959,75.470001
46137,41030,.49242425,.52929437,,69.300003
64943,39517,.61160713,.62170208,.52929437,66.279999
53229,40037,.39583334,.57072246,.62170208,77
71039,118915,.70895523,.37398002,.57072246,47.52
54876,92533,.6102941,.37227035,.37398002,53.18
64917,126247,.68617022,.33958799,.37227035,65.720001
59283,105998,.67039108,.35868007,.33958799,64.419998
88660,127995,.66379309,.40922204,.35868007,
58984,112034,.70673078,.34489936,.40922204,38.580002
71519,120395,.74530834,.37266171,.34489936,34.950001
51928,108731,.74496645,.32321873,.37266171,41.189999
62638,130784,.74821854,.32384112,.32321873,63.849998
55050,86932,.70491803,.3877252,.32384112,60.59
32166,56835,.71126759,.36141166,,-8.4700003
54402,65276,.65065503,.45456976,.36141166,2.3599999
51060,67604,.68452382,.43029058,.45456976,16.92
98432,69288,.71631205,.58688289,.43029058,73.629997
85550,45913,.5714286,.65075344,.58688289,44.66
88725,64905,.57575756,.57752395,.65075344,65.720001
82081,39900,.75,.6728999,.57752395,73.040001
99491,47232,.77477479,.67808729,.6728999,74.540001
48091,55329,.76595747,.46500677,,-.38999999
63454,53609,.59728509,.54205,.46500677,64.339996
48198,54076,.7987805,.47126347,.54205,-2.79
71573,115069,.69999999,.38347745,.47126347,30.110001
54511,83846,.64335662,.39398801,.38347745,42.959999
62225,114109,.67914438,.35288146,.39398801,48.830002
55575,97203,.6836158,.36376309,.35288146,49.560001
80497,117009,.72123891,.40756735,.36376309,
38362,57827,.79084969,.398819,,16.629999
56233,56932,.61506277,.49691159,.398819,27.309999
44778,58096,.72121215,.43527034,.49691159,60.630001
115292,65926,.72916669,.63620609,.43527034,83.300003
98318,44157,.64999998,.69007194,.63620609,63.41
103389,69495,.63333333,.59802526,.69007194,87.230003
98244,49093,.72619045,.66679788,.59802526,73.040001
126619,58063,.75877196,.68560553,.66679788,
40010,70419,.72222221,.36231425,,16.629999
58113,75147,.62337661,.43608734,.36231425,54.290001
39776,82525,.65189874,.32523036,.43608734,60.630001
62963,37247,.50955415,.62831056,,76.169998
80600,30328,.60077518,.72659743,.62831056,70.779999
66077,30088,.44047618,.68712109,.72659743,73.830002
51656,37555,.52597404,.57903171,,76.169998
74508,33107,.59845561,.692357,.57903171,71.419998
63257,32858,.61538464,.65813869,.692357,
38040,28945,.36904761,.56788832,,45.959999
98690,43034,.57360405,.6963535,.56788832,70.779999
69056,41944,.35833332,.6221261,.6963535,73.830002
95899,34571,.73737371,.73502719,.6221261,71.629997
71472,23470,.64347827,.75279647,.73502719,73.639999
66704,36847,.58503401,.64416569,.75279647,80.730003
60778,23384,.70779222,.72215492,.64416569,73.040001
75938,21660,.74874371,.7780692,.72215492,74.540001
98305,34379,.74585634,.74089569,.7780692,64.599998
150953,26823,.72555202,.84911913,.74089569,77.739998
91119,34421,.73030305,.72581649,.84911913,86.599998
119207,21758,.57692307,.8456496,.72581649,
93272,9267,.69351232,.90962464,.8456496,38.560001
136755,12877,.68715084,.91394222,.90962464,91.589996
75206,4399,.70079523,.94473964,.91394222,63.150002
126632,10147,.67869413,.92581463,.94473964,75.059998
47581,33540,.66917294,.58654356,.92581463,87
119562,0,.63939393,1,.58654356,85.470001
172641,0,.63636363,1,1,
177438,0,.66666669,1,1,93.43
122376,4572,.70837986,.96398526,1,88.779999
164125,6753,.72601157,.96048057,.96398526,98.400002
100890,6708,.66965288,.93765682,.96048057,102.17
209258,43453,.66069651,.82805258,.93765682,
148995,156697,.6802721,.48740235,,-12.69
91648,85119,.56126481,.51846778,.48740235,64.339996
71945,83023,.70909089,.46425715,.51846778,3.29
94253,89080,.73103446,.51410818,.46425715,83.120003
80016,49970,.6510067,.615574,.51410818,83.860001
86396,69892,.62827224,.55279994,.615574,80.730003
75691,34203,.74444443,.68876374,.55279994,73.040001
103535,52028,.75732219,.66555029,.68876374,
78119,47336,.74458873,.62268543,.66555029,77.610001
107795,52416,.73913044,.67283148,.62268543,86.790001
83471,57629,.69950742,.59157336,.67283148,78.690002
106642,56513,.62278479,.65362388,.59157336,102.21
88252,29853,.7026515,.74723339,.65362388,93.919998
115306,38391,.68762887,.75021631,.74723339,72.900002
65812,9386,.69583333,.87518287,.75021631,73.169998
127297,23037,.70537013,.84676123,.87518287,48
80906,11104,.67478687,.87931746,.84676123,91.720001
129771,17428,.5865801,.88160247,.87931746,69.849998
140827,20670,.67823768,.87200999,.88160247,94.620003
155349,31865,.65064937,.82979369,.87200999,102.36
99268,19149,.68165678,.83829182,.82979369,93.410004
138256,28831,.69911504,.8274492,.83829182,94.760002
80245,22350,.61313868,.78215313,.8274492,92.059998
182614,31957,.67768598,.85106564,.78215313,
126638,169543,.71812081,.42756963,,-15.54
91204,81175,.5944882,.52908999,.42756963,64.339996
72676,87241,.68874174,.45446074,.52908999,-2.05
85539,102328,.52845526,.45531678,.45446074,-4.6999998
77675,66767,.67114097,.53775913,.45531678,74.309998
87677,92907,.60869563,.4855192,.53775913,6.5599999
79886,55513,.73888886,.59000438,.4855192,78.129997
114523,79307,.76694918,.59084249,.59000438,74.540001
82866,77814,.75555557,.51572067,.59084249,74.360001
120711,83404,.73821992,.59138721,.51572067,86.379997
83857,77442,.72098213,.51988542,.59138721,86.599998
101729,86535,.79699248,.54035288,.51988542,51.380001
